Source;Target;Type;Weight
17;300;Directed;1
17;306;Directed;23
17;311;Directed;35
17;316;Directed;1
17;318;Directed;19
17;331;Directed;1
17;332;Directed;1
17;337;Directed;9
17;338;Directed;29
17;345;Directed;38
17;346;Directed;1
17;353;Directed;1
17;357;Directed;1
17;359;Directed;1
17;360;Directed;1
17;363;Directed;3
17;375;Directed;24
17;377;Directed;33
17;388;Directed;1
17;395;Directed;1
17;396;Directed;37
17;401;Directed;35
17;405;Directed;1
17;408;Directed;2
17;410;Directed;4
17;422;Directed;1
17;424;Directed;1
17;427;Directed;9
17;433;Directed;21
17;436;Directed;22
17;437;Directed;22
17;439;Directed;26
17;444;Directed;1
17;446;Directed;1
17;448;Directed;2
17;450;Directed;1
17;459;Directed;1
17;460;Directed;16
17;463;Directed;40
17;472;Directed;16
17;488;Directed;1
17;501;Directed;1
17;506;Directed;1
17;509;Directed;1
17;524;Directed;1
17;525;Directed;1
17;530;Directed;1
17;534;Directed;22
17;539;Directed;1
17;548;Directed;8
17;554;Directed;1
17;557;Directed;38
17;568;Directed;1
17;570;Directed;1
17;574;Directed;19
17;575;Directed;9
17;578;Directed;1
17;583;Directed;1
17;585;Directed;1
17;599;Directed;1
17;611;Directed;43
17;615;Directed;1
17;616;Directed;2
17;631;Directed;1
17;637;Directed;1
17;642;Directed;1
17;645;Directed;1
17;657;Directed;1
17;667;Directed;1
17;682;Directed;1
17;687;Directed;1
17;697;Directed;1
17;704;Directed;1
17;712;Directed;1
17;726;Directed;1
17;730;Directed;1
17;751;Directed;1
17;753;Directed;1
17;756;Directed;1
17;757;Directed;1
17;768;Directed;1
17;772;Directed;1
17;788;Directed;1
17;798;Directed;1
17;800;Directed;1
17;802;Directed;7
17;808;Directed;2
17;813;Directed;31
17;815;Directed;1
17;826;Directed;1
17;828;Directed;1
17;846;Directed;1
17;849;Directed;1
17;851;Directed;41
17;856;Directed;1
17;860;Directed;28
17;861;Directed;4
17;867;Directed;1
17;873;Directed;11
17;874;Directed;1
17;877;Directed;1
17;882;Directed;16
17;890;Directed;1
17;891;Directed;19
17;900;Directed;1
17;906;Directed;1
17;916;Directed;1
17;920;Directed;39
17;921;Directed;1
17;923;Directed;1
17;926;Directed;27
17;929;Directed;1
17;936;Directed;2
17;939;Directed;1
17;941;Directed;1
17;947;Directed;1
17;957;Directed;1
17;962;Directed;1
17;970;Directed;1
17;987;Directed;2
17;992;Directed;1
17;996;Directed;7
17;998;Directed;7
17;1003;Directed;35
17;1015;Directed;1
17;1027;Directed;9
17;1028;Directed;1
17;1046;Directed;14
17;1048;Directed;1
17;1058;Directed;49
17;1070;Directed;10
17;1072;Directed;1
17;1074;Directed;25
17;1075;Directed;1
17;1081;Directed;37
17;1083;Directed;34
17;1087;Directed;2
17;1091;Directed;1
17;1092;Directed;16
17;1107;Directed;3
17;1109;Directed;27
18;19;Directed;19
18;20;Directed;16
18;21;Directed;17
18;22;Directed;33
18;23;Directed;38
18;24;Directed;84
18;25;Directed;11
18;26;Directed;14
18;27;Directed;13
18;29;Directed;34
18;30;Directed;1
18;31;Directed;25
18;32;Directed;15
18;33;Directed;12
18;34;Directed;12
18;35;Directed;10
18;36;Directed;1
18;37;Directed;11
18;38;Directed;1
18;39;Directed;15
18;40;Directed;3
18;41;Directed;14
18;42;Directed;9
18;43;Directed;4
18;44;Directed;11
18;45;Directed;12
18;46;Directed;1
18;47;Directed;8
18;48;Directed;20
18;49;Directed;33
18;51;Directed;13
18;52;Directed;26
18;53;Directed;42
18;54;Directed;33
18;55;Directed;13
18;56;Directed;16
18;57;Directed;11
18;58;Directed;14
18;59;Directed;19
18;60;Directed;13
18;61;Directed;13
18;62;Directed;13
18;70;Directed;17
18;81;Directed;6
18;83;Directed;1
18;85;Directed;3
18;88;Directed;2
18;90;Directed;2
18;95;Directed;4
18;102;Directed;1
18;114;Directed;3
18;115;Directed;30
18;120;Directed;18
18;121;Directed;1
18;144;Directed;28
18;147;Directed;1
18;149;Directed;1
18;150;Directed;20
18;151;Directed;9
18;153;Directed;5
18;155;Directed;1
18;157;Directed;1
18;159;Directed;1
18;160;Directed;1
18;163;Directed;1
18;244;Directed;1
18;271;Directed;3
18;284;Directed;1
18;285;Directed;1
18;287;Directed;8
18;294;Directed;4
18;297;Directed;10
18;306;Directed;8
18;311;Directed;30
18;318;Directed;16
18;321;Directed;1
18;332;Directed;1
18;337;Directed;8
18;338;Directed;11
18;345;Directed;24
18;346;Directed;1
18;353;Directed;1
18;357;Directed;2
18;363;Directed;2
18;367;Directed;1
18;368;Directed;1
18;374;Directed;1
18;375;Directed;16
18;377;Directed;33
18;389;Directed;1
18;396;Directed;16
18;401;Directed;22
18;408;Directed;3
18;410;Directed;6
18;427;Directed;5
18;433;Directed;13
18;436;Directed;14
18;437;Directed;23
18;439;Directed;13
18;448;Directed;1
18;460;Directed;8
18;462;Directed;1
18;463;Directed;31
18;471;Directed;1
18;472;Directed;26
18;475;Directed;1
18;510;Directed;1
18;511;Directed;1
18;529;Directed;1
18;534;Directed;14
18;538;Directed;1
18;540;Directed;3
18;548;Directed;4
18;551;Directed;1
18;554;Directed;3
18;556;Directed;1
18;557;Directed;20
18;565;Directed;1
18;574;Directed;14
18;575;Directed;7
18;585;Directed;5
18;592;Directed;1
18;611;Directed;34
18;646;Directed;1
18;650;Directed;1
18;654;Directed;1
18;671;Directed;1
18;712;Directed;1
18;728;Directed;1
18;736;Directed;1
18;751;Directed;1
18;755;Directed;1
18;781;Directed;1
18;800;Directed;1
18;802;Directed;2
18;813;Directed;19
18;814;Directed;1
18;818;Directed;1
18;846;Directed;7
18;851;Directed;36
18;860;Directed;17
18;861;Directed;11
18;868;Directed;1
18;873;Directed;7
18;877;Directed;1
18;882;Directed;7
18;884;Directed;1
18;891;Directed;20
18;920;Directed;27
18;926;Directed;15
18;936;Directed;1
18;957;Directed;1
18;963;Directed;1
18;969;Directed;1
18;977;Directed;1
18;987;Directed;2
18;995;Directed;1
18;996;Directed;1
18;998;Directed;6
18;1003;Directed;22
18;1012;Directed;1
18;1015;Directed;1
18;1027;Directed;3
18;1030;Directed;1
18;1032;Directed;1
18;1039;Directed;1
18;1045;Directed;1
18;1046;Directed;6
18;1048;Directed;1
18;1054;Directed;1
18;1058;Directed;47
18;1070;Directed;12
18;1074;Directed;24
18;1081;Directed;36
18;1082;Directed;1
18;1083;Directed;20
18;1092;Directed;9
18;1100;Directed;1
18;1107;Directed;1
18;1109;Directed;26
19;20;Directed;48
19;21;Directed;38
19;22;Directed;29
19;23;Directed;16
19;24;Directed;25
19;25;Directed;12
19;26;Directed;172
19;27;Directed;7
19;28;Directed;25
19;29;Directed;36
19;30;Directed;45
19;31;Directed;16
19;32;Directed;29
19;33;Directed;35
19;34;Directed;52
19;35;Directed;19
19;36;Directed;32
19;37;Directed;18
19;38;Directed;50
19;39;Directed;33
19;40;Directed;49
19;41;Directed;16
19;42;Directed;25
19;43;Directed;31
19;44;Directed;32
19;45;Directed;32
19;46;Directed;48
19;47;Directed;25
19;48;Directed;24
19;49;Directed;33
19;50;Directed;54
19;51;Directed;25
19;52;Directed;18
19;53;Directed;36
19;54;Directed;14
19;55;Directed;22
19;56;Directed;29
19;57;Directed;15
19;58;Directed;36
19;59;Directed;24
19;60;Directed;30
19;61;Directed;17
19;62;Directed;17
19;64;Directed;2
19;70;Directed;11
19;85;Directed;9
19;88;Directed;25
19;90;Directed;3
19;95;Directed;25
19;102;Directed;1
19;106;Directed;1
19;108;Directed;2
19;112;Directed;1
19;113;Directed;1
19;114;Directed;2
19;115;Directed;8
19;119;Directed;1
19;120;Directed;14
19;121;Directed;4
19;134;Directed;1
19;144;Directed;16
19;150;Directed;12
19;151;Directed;5
19;153;Directed;19
19;159;Directed;5
19;178;Directed;1
19;180;Directed;1
19;198;Directed;1
19;210;Directed;1
19;239;Directed;1
19;251;Directed;1
19;269;Directed;1
19;271;Directed;1
19;275;Directed;1
19;277;Directed;1
19;284;Directed;1
19;287;Directed;11
19;294;Directed;6
19;301;Directed;1
19;306;Directed;5
19;311;Directed;19
19;318;Directed;10
19;321;Directed;1
19;326;Directed;1
19;337;Directed;30
19;338;Directed;5
19;345;Directed;7
19;349;Directed;1
19;358;Directed;1
19;362;Directed;1
19;363;Directed;8
19;366;Directed;1
19;375;Directed;16
19;377;Directed;35
19;378;Directed;1
19;380;Directed;1
19;389;Directed;1
19;395;Directed;1
19;396;Directed;15
19;401;Directed;20
19;404;Directed;1
19;408;Directed;1
19;410;Directed;1
19;417;Directed;1
19;423;Directed;1
19;425;Directed;1
19;427;Directed;4
19;428;Directed;1
19;433;Directed;10
19;436;Directed;35
19;437;Directed;14
19;439;Directed;15
19;447;Directed;1
19;451;Directed;3
19;460;Directed;10
19;463;Directed;22
19;472;Directed;9
19;476;Directed;4
19;479;Directed;1
19;484;Directed;1
19;487;Directed;1
19;501;Directed;1
19;506;Directed;1
19;507;Directed;1
19;511;Directed;1
19;517;Directed;1
19;525;Directed;1
19;534;Directed;7
19;548;Directed;29
19;551;Directed;1
19;557;Directed;9
19;567;Directed;1
19;570;Directed;1
19;574;Directed;7
19;575;Directed;28
19;578;Directed;1
19;583;Directed;1
19;585;Directed;4
19;592;Directed;1
19;596;Directed;1
19;599;Directed;1
19;605;Directed;1
19;609;Directed;1
19;611;Directed;16
19;615;Directed;1
19;631;Directed;1
19;637;Directed;2
19;642;Directed;1
19;645;Directed;1
19;654;Directed;1
19;658;Directed;1
19;661;Directed;1
19;676;Directed;5
19;687;Directed;1
19;689;Directed;1
19;697;Directed;1
19;702;Directed;1
19;704;Directed;1
19;711;Directed;1
19;714;Directed;1
19;730;Directed;1
19;731;Directed;1
19;742;Directed;1
19;745;Directed;1
19;746;Directed;1
19;757;Directed;1
19;761;Directed;1
19;768;Directed;1
19;770;Directed;1
19;771;Directed;1
19;781;Directed;1
19;793;Directed;1
19;796;Directed;1
19;798;Directed;1
19;802;Directed;23
19;807;Directed;1
19;808;Directed;2
19;813;Directed;8
19;826;Directed;1
19;846;Directed;2
19;851;Directed;11
19;860;Directed;21
19;873;Directed;9
19;874;Directed;1
19;877;Directed;1
19;879;Directed;1
19;882;Directed;6
19;891;Directed;4
19;920;Directed;3
19;924;Directed;1
19;927;Directed;1
19;930;Directed;1
19;934;Directed;1
19;939;Directed;1
19;944;Directed;1
19;967;Directed;1
19;984;Directed;1
19;986;Directed;1
19;987;Directed;14
19;993;Directed;2
19;995;Directed;1
19;997;Directed;1
19;998;Directed;2
19;1002;Directed;1
19;1003;Directed;17
19;1005;Directed;1
19;1017;Directed;3
19;1027;Directed;5
19;1030;Directed;1
19;1031;Directed;1
19;1046;Directed;1
19;1051;Directed;1
19;1058;Directed;14
19;1063;Directed;1
19;1070;Directed;9
19;1072;Directed;1
19;1074;Directed;14
19;1081;Directed;18
19;1083;Directed;9
19;1084;Directed;1
19;1092;Directed;6
19;1107;Directed;1
19;1109;Directed;17
20;21;Directed;25
20;22;Directed;21
20;23;Directed;33
20;24;Directed;18
20;25;Directed;30
20;26;Directed;51
20;27;Directed;9
20;28;Directed;11
20;29;Directed;23
20;30;Directed;26
20;31;Directed;24
20;32;Directed;16
20;33;Directed;21
20;34;Directed;44
20;35;Directed;12
20;36;Directed;38
20;37;Directed;30
20;38;Directed;29
20;39;Directed;30
20;40;Directed;24
20;41;Directed;27
20;42;Directed;7
20;43;Directed;22
20;44;Directed;14
20;45;Directed;22
20;46;Directed;46
20;47;Directed;25
20;48;Directed;13
20;49;Directed;29
20;50;Directed;65
20;51;Directed;24
20;52;Directed;11
20;53;Directed;39
20;54;Directed;4
20;55;Directed;23
20;56;Directed;35
20;57;Directed;19
20;58;Directed;36
20;59;Directed;17
20;60;Directed;15
20;61;Directed;21
20;62;Directed;7
20;70;Directed;25
20;73;Directed;3
20;81;Directed;6
20;85;Directed;4
20;88;Directed;2
20;90;Directed;3
20;95;Directed;23
20;102;Directed;1
20;108;Directed;1
20;114;Directed;2
20;115;Directed;3
20;118;Directed;1
20;120;Directed;12
20;121;Directed;2
20;137;Directed;1
20;144;Directed;18
20;147;Directed;1
20;149;Directed;1
20;150;Directed;5
20;151;Directed;2
20;153;Directed;5
20;154;Directed;1
20;157;Directed;1
20;159;Directed;7
20;163;Directed;1
20;164;Directed;1
20;165;Directed;1
20;199;Directed;1
20;236;Directed;1
20;259;Directed;2
20;271;Directed;4
20;279;Directed;1
20;284;Directed;1
20;285;Directed;1
20;287;Directed;8
20;294;Directed;11
20;297;Directed;6
20;306;Directed;20
20;308;Directed;1
20;311;Directed;20
20;318;Directed;20
20;322;Directed;1
20;326;Directed;1
20;328;Directed;1
20;337;Directed;15
20;338;Directed;10
20;345;Directed;13
20;363;Directed;3
20;375;Directed;10
20;377;Directed;29
20;379;Directed;1
20;380;Directed;1
20;396;Directed;15
20;401;Directed;20
20;408;Directed;2
20;410;Directed;10
20;427;Directed;4
20;433;Directed;6
20;435;Directed;1
20;436;Directed;19
20;437;Directed;15
20;439;Directed;8
20;445;Directed;1
20;455;Directed;1
20;460;Directed;19
20;463;Directed;19
20;467;Directed;1
20;471;Directed;1
20;472;Directed;14
20;480;Directed;1
20;482;Directed;1
20;498;Directed;1
20;501;Directed;1
20;505;Directed;1
20;522;Directed;1
20;534;Directed;18
20;540;Directed;6
20;548;Directed;20
20;554;Directed;4
20;557;Directed;9
20;560;Directed;1
20;574;Directed;23
20;575;Directed;30
20;585;Directed;8
20;599;Directed;1
20;605;Directed;1
20;611;Directed;30
20;631;Directed;1
20;638;Directed;1
20;652;Directed;1
20;674;Directed;1
20;676;Directed;3
20;690;Directed;1
20;750;Directed;1
20;762;Directed;1
20;781;Directed;1
20;785;Directed;1
20;787;Directed;1
20;792;Directed;1
20;800;Directed;1
20;802;Directed;7
20;813;Directed;9
20;829;Directed;1
20;831;Directed;1
20;846;Directed;2
20;851;Directed;15
20;855;Directed;1
20;860;Directed;20
20;861;Directed;6
20;863;Directed;1
20;873;Directed;4
20;879;Directed;1
20;882;Directed;8
20;891;Directed;15
20;908;Directed;1
20;920;Directed;14
20;926;Directed;8
20;939;Directed;1
20;947;Directed;1
20;955;Directed;1
20;961;Directed;1
20;977;Directed;1
20;987;Directed;7
20;994;Directed;1
20;996;Directed;1
20;998;Directed;4
20;1002;Directed;1
20;1003;Directed;11
20;1027;Directed;14
20;1037;Directed;1
20;1038;Directed;1
20;1046;Directed;1
20;1058;Directed;24
20;1070;Directed;13
20;1072;Directed;1
20;1074;Directed;29
20;1081;Directed;18
20;1083;Directed;8
20;1092;Directed;25
20;1107;Directed;1
20;1109;Directed;15
21;22;Directed;11
21;23;Directed;18
21;25;Directed;47
21;26;Directed;36
21;27;Directed;1
21;28;Directed;5
21;29;Directed;10
21;30;Directed;13
21;31;Directed;7
21;32;Directed;10
21;33;Directed;31
21;34;Directed;29
21;35;Directed;15
21;36;Directed;8
21;37;Directed;22
21;38;Directed;7
21;39;Directed;31
21;40;Directed;15
21;41;Directed;2
21;42;Directed;11
21;43;Directed;13
21;44;Directed;20
21;45;Directed;29
21;46;Directed;22
21;47;Directed;11
21;48;Directed;14
21;49;Directed;17
21;50;Directed;12
21;51;Directed;44
21;52;Directed;39
21;53;Directed;6
21;54;Directed;67
21;55;Directed;40
21;56;Directed;44
21;57;Directed;1
21;58;Directed;53
21;59;Directed;46
21;60;Directed;38
21;61;Directed;28
21;62;Directed;8
21;70;Directed;32
21;85;Directed;7
21;88;Directed;8
21;90;Directed;2
21;95;Directed;31
21;99;Directed;1
21;104;Directed;1
21;105;Directed;1
21;108;Directed;3
21;114;Directed;2
21;115;Directed;1
21;120;Directed;22
21;121;Directed;4
21;149;Directed;1
21;150;Directed;4
21;151;Directed;29
21;153;Directed;20
21;154;Directed;1
21;157;Directed;4
21;159;Directed;3
21;160;Directed;1
21;161;Directed;1
21;163;Directed;1
21;164;Directed;1
21;176;Directed;1
21;180;Directed;1
21;184;Directed;1
21;190;Directed;1
21;217;Directed;1
21;230;Directed;1
21;236;Directed;1
21;248;Directed;1
21;271;Directed;2
21;272;Directed;1
21;275;Directed;1
21;285;Directed;1
21;292;Directed;1
21;293;Directed;1
21;294;Directed;13
21;297;Directed;1
21;301;Directed;1
21;304;Directed;1
21;306;Directed;28
21;318;Directed;1
21;322;Directed;1
21;323;Directed;2
21;337;Directed;10
21;338;Directed;21
21;343;Directed;1
21;344;Directed;1
21;345;Directed;1
21;351;Directed;1
21;353;Directed;3
21;363;Directed;5
21;375;Directed;21
21;377;Directed;6
21;380;Directed;1
21;389;Directed;1
21;396;Directed;10
21;401;Directed;13
21;405;Directed;1
21;408;Directed;2
21;410;Directed;12
21;425;Directed;1
21;427;Directed;9
21;430;Directed;1
21;433;Directed;15
21;436;Directed;40
21;437;Directed;33
21;439;Directed;8
21;440;Directed;1
21;445;Directed;1
21;446;Directed;1
21;459;Directed;1
21;460;Directed;20
21;463;Directed;21
21;464;Directed;1
21;469;Directed;1
21;472;Directed;4
21;476;Directed;1
21;484;Directed;1
21;486;Directed;1
21;487;Directed;1
21;490;Directed;1
21;496;Directed;1
21;500;Directed;1
21;501;Directed;1
21;505;Directed;1
21;518;Directed;1
21;519;Directed;1
21;525;Directed;1
21;530;Directed;1
21;534;Directed;11
21;540;Directed;5
21;548;Directed;41
21;557;Directed;7
21;558;Directed;1
21;560;Directed;1
21;566;Directed;1
21;567;Directed;1
21;574;Directed;3
21;575;Directed;47
21;579;Directed;1
21;581;Directed;1
21;583;Directed;1
21;585;Directed;9
21;599;Directed;1
21;611;Directed;2
21;624;Directed;1
21;631;Directed;1
21;637;Directed;2
21;638;Directed;1
21;642;Directed;1
21;646;Directed;1
21;650;Directed;1
21;651;Directed;1
21;652;Directed;1
21;660;Directed;1
21;668;Directed;1
21;674;Directed;1
21;682;Directed;1
21;689;Directed;1
21;704;Directed;1
21;709;Directed;1
21;712;Directed;1
21;713;Directed;1
21;718;Directed;1
21;720;Directed;1
21;723;Directed;1
21;726;Directed;1
21;730;Directed;1
21;734;Directed;1
21;736;Directed;1
21;745;Directed;1
21;753;Directed;1
21;755;Directed;1
21;764;Directed;1
21;781;Directed;1
21;787;Directed;1
21;792;Directed;1
21;798;Directed;1
21;800;Directed;1
21;802;Directed;25
21;809;Directed;1
21;813;Directed;9
21;823;Directed;1
21;845;Directed;1
21;851;Directed;9
21;852;Directed;1
21;860;Directed;6
21;861;Directed;4
21;862;Directed;1
21;863;Directed;1
21;873;Directed;4
21;874;Directed;1
21;882;Directed;4
21;891;Directed;16
21;908;Directed;1
21;911;Directed;1
21;918;Directed;1
21;919;Directed;1
21;920;Directed;18
21;926;Directed;10
21;928;Directed;1
21;962;Directed;1
21;967;Directed;1
21;968;Directed;1
21;972;Directed;1
21;979;Directed;1
21;981;Directed;1
21;987;Directed;23
21;992;Directed;1
21;993;Directed;1
21;995;Directed;1
21;1003;Directed;2
21;1015;Directed;1
21;1027;Directed;13
21;1028;Directed;1
21;1030;Directed;1
21;1039;Directed;1
21;1045;Directed;1
21;1046;Directed;1
21;1048;Directed;1
21;1054;Directed;1
21;1056;Directed;4
21;1058;Directed;10
21;1067;Directed;1
21;1068;Directed;1
21;1069;Directed;1
21;1070;Directed;13
21;1074;Directed;15
21;1081;Directed;2
21;1083;Directed;1
21;1084;Directed;1
21;1092;Directed;18
21;1107;Directed;1
21;1109;Directed;11
21;1110;Directed;1
22;23;Directed;31
22;24;Directed;32
22;25;Directed;7
22;26;Directed;38
22;27;Directed;56
22;29;Directed;76
22;30;Directed;2
22;31;Directed;80
22;32;Directed;65
22;33;Directed;48
22;34;Directed;55
22;35;Directed;51
22;37;Directed;59
22;38;Directed;18
22;39;Directed;35
22;40;Directed;8
22;41;Directed;49
22;42;Directed;42
22;43;Directed;48
22;44;Directed;31
22;45;Directed;54
22;46;Directed;4
22;47;Directed;49
22;48;Directed;70
22;49;Directed;63
22;50;Directed;2
22;51;Directed;29
22;52;Directed;3
22;53;Directed;62
22;54;Directed;8
22;55;Directed;9
22;56;Directed;27
22;57;Directed;40
22;58;Directed;7
22;59;Directed;2
22;60;Directed;19
22;61;Directed;9
22;62;Directed;28
22;64;Directed;1
22;70;Directed;5
22;73;Directed;1
22;78;Directed;1
22;81;Directed;1
22;88;Directed;16
22;90;Directed;13
22;95;Directed;7
22;99;Directed;1
22;105;Directed;1
22;108;Directed;1
22;114;Directed;2
22;115;Directed;22
22;116;Directed;1
22;120;Directed;24
22;121;Directed;4
22;140;Directed;1
22;141;Directed;1
22;142;Directed;1
22;143;Directed;1
22;144;Directed;31
22;148;Directed;1
22;150;Directed;19
22;151;Directed;4
22;153;Directed;4
22;159;Directed;11
22;163;Directed;1
22;165;Directed;1
22;190;Directed;1
22;198;Directed;1
22;224;Directed;1
22;233;Directed;1
22;239;Directed;2
22;269;Directed;1
22;271;Directed;1
22;282;Directed;1
22;287;Directed;13
22;294;Directed;1
22;306;Directed;17
22;311;Directed;64
22;318;Directed;20
22;323;Directed;1
22;332;Directed;1
22;337;Directed;11
22;338;Directed;3
22;345;Directed;68
22;349;Directed;1
22;357;Directed;1
22;363;Directed;13
22;366;Directed;1
22;370;Directed;4
22;371;Directed;1
22;375;Directed;25
22;377;Directed;45
22;388;Directed;1
22;396;Directed;62
22;401;Directed;29
22;403;Directed;1
22;408;Directed;2
22;410;Directed;1
22;413;Directed;2
22;416;Directed;1
22;417;Directed;1
22;425;Directed;1
22;427;Directed;2
22;433;Directed;11
22;435;Directed;4
22;436;Directed;13
22;437;Directed;27
22;439;Directed;21
22;443;Directed;1
22;446;Directed;1
22;459;Directed;4
22;460;Directed;37
22;463;Directed;34
22;472;Directed;38
22;475;Directed;1
22;484;Directed;1
22;487;Directed;1
22;504;Directed;1
22;511;Directed;1
22;515;Directed;1
22;516;Directed;1
22;524;Directed;1
22;525;Directed;1
22;534;Directed;21
22;539;Directed;1
